0.000000000000000000e+00
7.052407718003161108e+01
7.468301149995973276e+01
7.285249323524946874e+01
7.418670646216165210e+01
7.406036184219078677e+01
7.517001983558755285e+01
7.314025227523576689e+01
7.262361780372992826e+01
7.505893003191708601e+01
7.381367545897390414e+01
