0.000000000000000000e+00
5.623033518252631779e+01
5.594314481588313015e+01
5.425121963615555387e+01
5.261479464795304750e+01
5.031499358156241897e+01
5.033003417182164441e+01
5.036113248191836078e+01
4.870149278349983035e+01
4.923250453681385608e+01
4.977556015812047008e+01
