0.000000000000000000e+00
2.905593691524132183e+01
3.088962628517449360e+01
3.165866605281410529e+01
3.050584406149511452e+01
3.132791454881356685e+01
3.116997236034619334e+01
3.109540249426115821e+01
2.952307287278020809e+01
2.901153010499353258e+01
3.297580003868778675e+01
