0.000000000000000000e+00
3.820228380914850419e+01
4.930278149233765816e+01
5.460996960830654245e+01
5.759712078750617081e+01
5.894776925908391263e+01
6.108060273799053874e+01
6.348038309264158841e+01
6.479439013323639074e+01
6.595651886981298162e+01
6.893522031048672716e+01
