0.000000000000000000e+00
3.518224152925856885e+01
4.660602560567867414e+01
5.281701907164154619e+01
5.697392664274206453e+01
5.976088211522021254e+01
6.235073363220526943e+01
6.362292445235914329e+01
6.511446153088832034e+01
6.617667957094009523e+01
6.779099034015550274e+01
