0.000000000000000000e+00
4.521644009849863721e+01
6.245181525301828174e+01
7.012911366885164455e+01
7.669578386630251998e+01
7.933349327032422593e+01
8.148165927235999106e+01
8.267259956709955304e+01
8.286701794493210116e+01
8.238156737934254181e+01
8.220261489411377909e+01
